-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1850.00000000,0.00000000
-1350.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-2100.00000000,0.00000000
-2100.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-2100.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-150.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1850.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-1350.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1850.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1350.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1350.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
2900.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
2900.00000000,0.00000000
2900.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-1600.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
-150.00000000,0.00000000
